query,reply,label
这附近有公园吗,慧文教学质量好,0
这附近有公园吗,附近的公园是万景园。在过去，你可以去河边和绿色世博园,1
这附近有公园吗,步行10分钟到万景源。目前，汉中门大街至长江大道有人行天桥,1
这附近有公园吗,是的，以前很方便,0
这附近有学校吗？,这房子由我来维护，我对这房子很熟悉,0
这附近有学校吗？,你可以加我的微信，我可以帮你计算税款,0
这附近有学校吗？,不贵,0
这附近有学校吗？,我叫茹。你能叫我小茹吗？,0
这附近有学校吗？,文化路第三小学长安校区,1
这附近有学校吗？,郑州市第七中学、新新中学,1
这附近有学校吗？,可以的,0
这附近有学校吗？,你什么时候有空？你可以先看看房子,0
这附近有学校吗？,请问你叫什么名字,0
这附近有学校吗？,好的,0
这附近有税吗,添加微信？,0
这附近有税吗,好的,0
这附近有税吗,是的,1
这附近有税吗,你只考虑这个社区的房子？,0
这附近有高层建筑吗,你的总住房预算是多少,0
这附近有高层建筑吗,你什么时候有时间，我可以找到更多的房子,0
这附近有高层建筑吗,当场带你去,0
这附近有高层建筑吗,是的,1
这附近有高层建筑吗,只有15号楼是高层建筑,1
这附近的生活设施怎么样,我保证不打扰你,0
这附近的生活设施怎么样,在我的朋友圈里有很多房子,0
这附近的生活设施怎么样,添加微信？？,0
这附近的生活设施怎么样,非常方便,1
这附近的生活设施怎么样,?,0
这附近还有什么可看的吗,那两套有钥匙。这个,0
这附近还有什么可看的吗,我找找,0
这附近还有什么可看的吗,你也能看到这个,0
这需要重新装修看看我们能谈多少,好吧，让我们看看哪个更划算,0
这需要重新装修看看我们能谈多少,就是为了这个,0
这需要重新装修看看我们能谈多少,然后厨房就向右转了,0
这首付多少呢？？,你首套房还是二套呢,1
这首付多少呢？？,是的，毛坯,0
这首付多少呢？？,二套首付4成,1
进才初中除了进才小学，还对口其他小学吗？,没有了,0
进才初中除了进才小学，还对口其他小学吗？,联洋片区只有进才实验这个小学,1
进才初中除了进才小学，还对口其他小学吗？,整个片区对口的都是进才小学和中学,1
远大有潜力？,大开发商,0
远大有潜力？,万科松湖传奇比较热门,0
远大有潜力？,大朗现在贵哦,0
远征160号的房子最低价是多少？,你觉得六楼的145套房怎么样？店主急着要卖,0
远征160号的房子最低价是多少？,你还在考虑去探险吗？,0
远征160号的房子最低价是多少？,它卖不出去。8楼成交259万,0
远征160的房子最低价多少？,6楼的那个145平的考虑吗？业主着急卖,0
远征160的房子最低价多少？,您现在还考虑远征的房子啊？,0
远征160的房子最低价多少？,不会卖的  8楼的卖了259万,0
送点家具才行,之前有没有看过升龙的房子,0
送点家具才行,是房子价位,0
送点家具才行,不送的,0
送点家具才行,哦,0
送点家具才行,那我再给你找找别的房源,0
适合我养猪是吗,项女士在吗,0
适合我养猪是吗,你好,0
适合我养猪是吗,好,0
遮光的程度是多少？我想看看这个和21楼的东山。,你想要几层楼,0
遮光的程度是多少？我想看看这个和21楼的东山。,有钥匙,0
遮光的程度是多少？我想看看这个和21楼的东山。,我和一个客户在一起,0
遮光的程度是多少？我想看看这个和21楼的东山。,你想什么时候看,0
遮光的程度是多少？我想看看这个和21楼的东山。,清水,0
遮挡多吗,您想考虑几层楼？有一套31层的房子，不是110万的顶层有很好的装修。价格可以商量,0
遮挡多吗,您联系方式多少？,0
遮挡多吗,我可以发照片给您看看,0
遮挡多吗,还有113平方米100万套毛坯房,0
遮挡多吗,你的联系方式是什么？,0
遮挡多吗,您是考虑几层的，有一套31层的，不是顶楼装修好的110万，价钱可以谈,0
遮挡多吗,还有113平100万的毛坯房,0
遮挡多吗,我可以寄给你一张照片,0
遮挡多吗,发不过去，目前只能内网看得到,0
遮挡多吗,过去不能发送，目前只能在内网上看到,0
那113中学呢,😁,0
那113中学呢,学校的排名,0
那113中学呢,我的不是这样的,0
那8楼能谈到280万左右吗？,是的,0
那8楼能谈到280万左右吗？,昨天卖掉了,0
那不方便看呀, 您住红郡吗,0
那不方便看呀, 可以看啊,1
那不方便看呀,红郡外面的目前进不去,0
那不现在不能办理按揭贷款？,您这边预算大概多少钱,0
那不现在不能办理按揭贷款？,新区实验小学本部,0
那不现在不能办理按揭贷款？,实验中学马运路校区,0
那不现在不能办理按揭贷款？,我可以给您推荐一下,0
那个134万的能看吗？,所以现在不太配合,0
那个134万的能看吗？,那个看不了😂，租户不配合看房，业主倒是诚心卖,1
那个134万的能看吗？,嗯嗯，我让业主和租户说说吧，主要是租户12月才到期,0
那个150万没有可能吗,没可能啊，最近看的挺多的,1
那个150万没有可能吗,150万太低了，不卖的,1
那个150万没有可能吗,还没呢,0
那个645的可以看吗？,别的房子还有想看的么,0
那个645的可以看吗？,那个房子卖了,1
那个645的可以看吗？,627万卖的,0
那个6楼有降价的可能了吗,贷款最低也就是160了,0
那个6楼有降价的可能了吗,贷款吗,0
那个6楼有降价的可能了吗,能降价啊,1
那个710如果小卧室有挡，不知道挡多少,我一会帮您到楼下拍一下,0
那个710如果小卧室有挡，不知道挡多少,710的装修肯定费了，全部得拆,0
那个710如果小卧室有挡，不知道挡多少,对，710肯定不合适,0
那个710如果小卧室有挡，不知道挡多少,现在说的700,0
那个710如果小卧室有挡，不知道挡多少,好。,0
那个位置有遮挡吗？装修好吗？,10号楼2单元的10层，精装修，没有遮挡。,1
那个位置有遮挡吗？装修好吗？,我找找还有没有链接,0
那个位置有遮挡吗？装修好吗？,嗯，精装修，保持的还算可以，原业主一个人住。,0
那个位置有遮挡吗？装修好吗？,嗯，适合一个人或者小两口,0
那个位置有障碍物吗？你装饰得好吗？,嗯，适合一个人或一对夫妇,0
那个位置有障碍物吗？你装饰得好吗？,嗯，精装修。留着没关系。原来的主人一个人住。,0
那个位置有障碍物吗？你装饰得好吗？,我在找链接,0
那个位置有障碍物吗？你装饰得好吗？,10号楼2单元10楼装修精美，没有遮挡。,1
那个区，下证了吗,房子没问题，这个小区没有没有满两年的,0
那个区，下证了吗,对的，实景照片，不过家具家电都搬走了，,0
那个区，下证了吗,怎么称呼您？,0
那个区，下证了吗,没满两年，我这也有房产证的照片,0
那个区，下证了吗,一区有证,1
那个啥时候满二,这个房子满二时间还长。,1
那个啥时候满二,不忙啊，这个钱是给国家交的，都满2后，这个钱等于说是业主拉了。,0
那个啥时候满二,都是一样，等满二的话肯定也不是这个价。,0
那个啥时候满二,主要现在目前整个半岛带花园儿的也就只有这一个便宜。,0
那个啥时候满二,这个小区目前基本上满二的都没有。,0
那个地区，你有执照吗,不到两年前，我还有一张房产证的照片,0
那个地区，你有执照吗,一区有证,1
那个地区，你有执照吗,房子没问题。这附近没有一个两年前的人,0
那个地区，你有执照吗,我该怎么称呼你？,0
那个地区，你有执照吗,是的，真实的照片，但是所有的家具和电器都被搬走了，,0
那个地段啊？,您是自住还是投资,0
那个地段啊？,西津桥站,1
那个地段啊？,留个电话呗，配合一下我们工作，可以打电话更方便,0
那个地段啊？,好的,0
那个地段啊？,枫桥人民医院旁,1
那个多久能看,您留一下联系方式吧,0
那个多久能看,马上帮您联系一下,1
那个多久能看,业主这边可能是在休息 暂时没联系上 我这边约好了告知您,1
那个小区可以带看不？,可以,1
那个小区可以带看不？,没事,0
那个小区可以带看不？,好的，我问下今天可以不？不成就明天晚上,1
那个小区有几套能看的户型,不好意思。刚才一直忙着在，,0
那个小区有几套能看的户型,嗯嗯，,0
那个小区有几套能看的户型,小区两居室目前就那套320万的。,0
那个房子一会看看去,这个有钥匙 我们店面九点半开门 才能拿钥匙,1
那个房子一会看看去,您好,0
那个房子一会看看去,您方便吗,0
那个房子上午能看嘛，,您几点过来，我提前联系好，,0
那个房子上午能看嘛，,可以看的，看房很方便，,1
那个房子上午能看嘛，,也有的，我也给您约一下一块看看，,0
那个房子最低点多钱,还没来电话,0
那个房子最低点多钱,说商量商量给信,1
那个房子最低点多钱,我去香炉礁那个药房了，也没货😓,0
那个楼在小区的什么位置,有工地,0
那个楼在小区的什么位置,建小区的,0
那个楼在小区的什么位置,最南边,1
那个楼是临街的我看,所以电梯板楼里这个位置算不错的了,0
那个楼是临街的我看,中间是不带电梯小板楼,0
那个楼是临街的我看,这个小区是元宝形的，四周电梯高层板楼,0
那个楼是精装房，还是毛坯交付的呢,让他办理落户,0
那个楼是精装房，还是毛坯交付的呢,请问有什么能够帮到你的吗,0
那个楼是精装房，还是毛坯交付的呢,小户型复式跃层大部分都是不限购,0
那个楼是精装房，还是毛坯交付的呢,您的房子是毛坯交付吗,0
那个楼是精装房，还是毛坯交付的呢,二期的我还真不了解是精装交付还是毛坯,0
那个海景城6栋是不是税费很高啊？,是的,1
那个海景城6栋是不是税费很高啊？,税费比较高,1
那个海景城6栋是不是税费很高啊？,也不用 ,0
那个海景城6栋是不是税费很高啊？,海景城6栋视野好一点 ,0
那个海景城6栋是不是税费很高啊？,海恋家就在海景城后面一栋,0
那个税能解决吗,我那个客户出270万业主都不卖?,0
那个税能解决吗,是的，已婚,0
那个税能解决吗,最低就是275万了，业主一分不少,0
那个税能解决吗,没办法解决呢,1
那个税能解决吗,满二年的房子肯定有个税啊，跟离婚没关系,1
那个采光临街都有问题,香都的基本不满二,0
那个采光临街都有问题,香都的也考虑吗,0
那个采光临街都有问题,我看看,0
那个采光临街都有问题,对，凯旋门价格高点,0
那个采光临街都有问题,有的，我给你甄选一下发给您,0
那么公积金呢,我给您发个链接，可以语音交流，还可以带您看看经纬周边的配套，还有小区的环境航拍图，,0
那么公积金呢,您现在方便语音嘛,0
那么公积金呢,当然也要看您房子的房龄,0
那么公积金呢,这套是114+114的,0
那么周围的设施就齐全了,你想知道那首曲子吗，还是卡萨，你知道吗,0
那么周围的设施就齐全了,能不能这个小区的房型差不多，关键是价格,0
那么周围的设施就齐全了,价格不占本月成交价的59套，占本月成交价格的优势。北方户最好，边疆户次之，南方户次之。这是你在贝壳上看不到的东西,0
那么周围的设施就齐全了,?,0
那么周围的设施就齐全了,一切都是关于细节的。我买房子时比较了一下。我建议你往北看，然后再看看价钱,0
那么周围的设施还可以，不会太旧,好的,1
那么周围的设施还可以，不会太旧,嗯嗯,0
那么周围的设施还可以，不会太旧,呃，一般来说，如果你有什么需要的话，我觉得东方瑞晶苑是最合适的。然后我也会寄给你一些其他社区的文章。,1
那么周围的设施还可以，不会太旧,好的,0
那么实际的装修情况呢？,是的,1
那么实际的装修情况呢？,一对一真实写照,0
那么实际的装修情况呢？,这不是南北通衢,0
那么实际的装修情况呢？,有时间看看房子,0
那么实际的装修情况呢？,你有时间看房子吗？,0
那么我想一下。再降点价能够卖出去吗,现在小区内除了您这套房子，其次就是一套中间楼层挂的175万，他是老证，跟您不一样的是他这套房子还加装电梯,0
那么我想一下。再降点价能够卖出去吗,还没加装电梯,0
那么我想一下。再降点价能够卖出去吗,最近市场不景气，您降的不多估计短时间内卖不出去，,0
那么，和平一号怎么样？,中英小学有百年历史，与鼓楼区相对应,0
那么，和平一号怎么样？,中学是彩票号码。南开北区有8所中学。南开中学是全市五所重点学校,0
那么，和平一号怎么样？,和平一片二片是重点小学集中的地方,0
那么，最低多少钱,这个价格可以商量一下,1
那么，最低多少钱,可以随时看房，业主说房子可以少一些,0
那么，最低多少钱,您好，您之前咨询过的曼哈顿社区有新的住房供应，不知您是否感兴趣？,0
那么，第二套房子的首付是多少？,6成,1
那么，第二套房子的首付是多少？,可以的,0
那么，第二套房子的首付是多少？,你可以贷款1.402套,0
那么，这有多少问题,物业管理也不同,0
那么，这有多少问题,哦，哦，交付房屋的时间间隔大约是5年,0
那么，这有多少问题,你在考虑哪个领域？,0
那么，这有多少问题,2006年前后,0
那么，这有多少问题,会有差距的,0
那么，这笔转会费需要多少钱？,没得,0
那么，这笔转会费需要多少钱？,你最近来看房吗,0
那么，这笔转会费需要多少钱？,还在的,0
那么，这笔转会费需要多少钱？,朝铁路的,0
那么，这笔转会费需要多少钱？,这是一座建筑物,0
那也可以看看,12月底,0
那也可以看看,是的！最近几天成交很多,0
那也可以看看,你大概什么时候过来看呢,0
那二手房也可以用公积金，对吧,是的，二手房也可以用公积金,1
那二手房也可以用公积金，对吧,我多给你准备几套，一起看看,0
那二手房也可以用公积金，对吧,给我留个电话，方便联系，然后我再给你几套寄给你，如果你觉得可以的话，那就去看看吧。,0
那二手房也可以用公积金，对吧,没关系。你需要多看看房子。如果你喜欢，你可以从正确的开始,0
那二手房也可以用公积金，对吧,好吧，你有时间就看。我给你看更多套房，你可以比较一下,0
那二手房也是可以用公积金的是吧,留个电话给我，方便联系，然后我再给你多选几套发给你，你觉得OK的话然后去看。,0
那二手房也是可以用公积金的是吧,这样吧，你看看你什么时候有时间，我带你多看几套房，你对比对比,0
那二手房也是可以用公积金的是吧,没关系，房子要多看，看了喜欢的，合适的就下手,0
那二手房也是可以用公积金的是吧,是的，二手也可以用公积金的,1
那二手房也是可以用公积金的是吧,我多给你准备几套，一起看看,0
那些依赖道路的人不会考虑它,房子不在路上,1
那些依赖道路的人不会考虑它,因为是中低层，声音不是很大,0
那些依赖道路的人不会考虑它,你能给我留个联系方式吗,0
那什么户型图没有嘛,他只有一套2楼在卖的,0
那什么户型图没有嘛,嗯,0
那什么户型图没有嘛,我给您找下,1
那什么户型图没有嘛,不客气,0
那什么户型最贵呢？,90万估计悬?不过您可以先看房，看的合适的话跟业主见面聊。,0
那什么户型最贵呢？,可以的，前天带看的时候跟业主见面聊过，价格可以优惠的。,0
那什么户型最贵呢？,房子朝向是朝东的,0
那什么户型最贵呢？,您目前比较考虑是这个小区是吧？,0
那什么户型最贵呢？,是的，楼层是中间楼层，视野还可以。,0
那什么时候可以看看呢,您明天晚上有空过来看吗？,1
那什么时候可以看看呢,工作日6点半以后,1
那什么时候可以看看呢,周末上午可以,1
那什么时候满二年,他是2020年6月交房的，办的产证,0
那什么时候满二年,也有满两年的小区,0
那什么时候满二年,富力西溪悦居，还有北大资源的,0
那什么时候满二年,要2020年6月,0
那什么时候满二年,2022年,1
那什么时候，满两年,大概就是10月底,1
那什么时候，满两年,对呀,0
那什么时候，满两年,您稍等,0
那什么时候，满两年,那个7楼的,0
那什么时候，满两年,11月初,1
那他呢,留个电话方便吗,0
那他呢,电话,0
那他呢,对的,0
那他呢,这是卖的,0
那他呢,你可以打电话联系我,0
那他能贷50/还是60,那公积金加补充可以贷60万,0
那他能贷50/还是60,补充公积金月缴额多少,0
那他能贷50/还是60,租房主要看装修和附近交通配套方不方便,0
那你可以约个时间让我看看他们什么时候方便。谢谢你,房客今天出去了。我们可以安排明天早上去看房子。,1
那你可以约个时间让我看看他们什么时候方便。谢谢你,好的，你什么时间方便。,1
那你可以约个时间让我看看他们什么时候方便。谢谢你,好的,0
那你帮我约一哈今天晚上我们去看看那个房子嘛,回消息我给你说,0
那你帮我约一哈今天晚上我们去看看那个房子嘛,好的，我约一下,1
那你帮我约一哈今天晚上我们去看看那个房子嘛,还在确定,0
那你最低见过多少,因为申请不下去了啊,0
那你最低见过多少,大部分都在2.65-2.7,0
那你最低见过多少,2.55左右吧,0
那你约约看，明天能不能看,好的,0
那你约约看，明天能不能看,您留个联系方式呢,0
那你约约看，明天能不能看,明天什么时候的,1
那前面光线怎么样,漏雨的话会跟您说的,0
那前面光线怎么样,那不会,0
那前面光线怎么样,?这个我怎么说呢，夏天不管几楼的房子都要开空调,0
那前面光线怎么样,就是看顶楼你介意不,0
那前面光线怎么样,不影响啊,0
那只要交契税吗？,您要觉得可以，我这边可以帮您约下，您过来看下房子,0
那只要交契税吗？,是的,0
那只要交契税吗？,成交价打到750以下，也没有增值税,1
那只要交契税吗？,成交价打到750一下，也没有增值税,1
那只要交契税吗？,个税免了,1
那周边配套呢,这边可以vr带看，你要看一下吗,0
那周边配套呢,感谢您的咨询，我是链家NAME，感谢信任并选择链家。关于房产有任何疑问可随时联系我，PHONE 随时竭诚为您服务！祝您和家人身体健康，生活愉快！,0
那周边配套呢,你有兴趣了解一下吗,0
那大概多少拿下来,355,1
那大概多少拿下来,那目前没有那么便宜的了,0
那大概多少拿下来,有的时候您又不下手,0
那大概多少税费,留个电话吧，有时间带你先看看,0
那大概多少税费,一会儿也可以先带你VR看一下,0
那大概多少税费,差不多,0
那大概多少税费,看过这个小区房子吗,0
那大概多少税费,大概5万左右,1
那天你帮我算的那套房子.可以看看吗,155万,0
那天你帮我算的那套房子.可以看看吗,过来可以看看别的，给您算的那套房子昨天已经卖了,1
那天你帮我算的那套房子.可以看看吗,您什么时候过来,1
那天你帮我计算的房子。你能看看吗,155万,0
那天你帮我计算的房子。你能看看吗,你什么时候来,1
那天你帮我计算的房子。你能看看吗,过来看看。你算出的房子昨天卖了,1
那天你说有一栋房子可以给我看,有啊,0
那天你说有一栋房子可以给我看,你想见ve吗？,0
那天你说有一栋房子可以给我看,vr?,0
那天你说还有一套可以带我看的房子,有啊,0
那天你说还有一套可以带我看的房子,你要看ve?,0
那天你说还有一套可以带我看的房子,vr?,0
那套750我们能谈多少,一楼是750万吗？,0
那套750我们能谈多少,没什么好谈的,1
那套750我们能谈多少,数万的下降,1
那套最低多少钱？,450,1
那套最低多少钱？,现在没有什么合适的，460这个已经看过了，是比较好的装修,0
那套最低多少钱？,比去年高,0
那套看一下吧,明年,0
那套看一下吧,看不了房,1
那套看一下吧,170万那套出租两年，带租约,0
那如何交易？,然后证下来了再过户,1
那如何交易？,按揭的先给订金,1
那如何交易？,您看您方便可以先看一下房子，这个房子的户型比较好，小区的环境也好，绿化充足，小区门口就有公交站,0
那如何交易？,按揭是要先给定金的,1
那如何交易？,全款的话做公正,1
那它不是还有个好几十万的税吗？,这是一套电梯大两居室，首付和总价也挺低的,0
那它不是还有个好几十万的税吗？,要不咱们加个微信，我可以跟您发语音，说的更清楚些,0
那它不是还有个好几十万的税吗？,感谢您的咨询，我是链家NAME，感谢信任并选择链家。关于房产有任何疑问可随时联系我，PHONE 随时竭诚为您服务！祝您和家人身体健康，生活愉快！,0
那它不是还有个好几十万的税吗？,如果按照经济适用房买得30多万税，但是呢，房主可以自己转商，仅仅花个13，4万，相当于报价加上13万就是商品房的价格，就可以贷款了,1
那它不是还有个好几十万的税吗？,您想了解一下这个房子嘛?,0
那就多看看吧,嗯呢,0
那就多看看吧,要不加您个微信吧，联系也方便一些,0
那就多看看吧,😂😂就怕出来新房子还没联系上您，卖了,0
那就带我去看看不😁,是的，这个周末你有时间过来吗？我会为你预约的,1
那就带我去看看不😁,可以看到118个,0
那就带我去看看不😁,你想什么时候到,0
那就必须全款了是吧,您是想买套学区房，还是就想在这个小区买套房子？,0
那就必须全款了是吧,牡丹园这里考虑吗？,0
那就必须全款了是吧,是的,0
那就必须全款了是吧,您的意思主要是居住，学区不重要?,0
那就必须全款了是吧,房东说的是全款，没证没法贷款这套房子,1
那就必须是完整的，对吧,这里考虑牡丹园吗？,0
那就必须是完整的，对吧,你想买学区的房子还是只买这个社区的房子？,0
那就必须是完整的，对吧,是的,0
那就必须是完整的，对吧,房东说这是全额，这房子不赊账,1
那就必须是完整的，对吧,你什么意思是居住，学区不重要？,0
那就是还有个税？,有低税,0
那就是还有个税？,升燕山中学老师,0
那就是还有个税？,对的。满两年了,0
那就是还有个税？,甸柳五区到8区,0
那就是还有个税？,您这边是考虑燕山还是甸柳的学区,0
那就税少吧,房子是2009年的,0
那就税少吧,对的,0
那就税少吧,最近不方便嘛？,0
那就税少吧,报价上都会有浮动的,0
那就税少吧,有的,0
那就约个时间看看明天能不能看,你想留下联系方式吗,0
那就约个时间看看明天能不能看,好的,0
那就约个时间看看明天能不能看,明天几点,1
那带家私的什么价位,租2000左右 ,0
那带家私的什么价位,好租,0
那带家私的什么价位,租金约2000英镑,0
那带家私的什么价位,是的,0
那带我去看看不😁,118 的可以看呢,0
那带我去看看不😁, 您大概什么时候到,0
那带我去看看不😁, 可以的呀，您这边周末有时间过来吗？我给您预约下,1
那您帮我约一下，看看他们什么时候方便，谢谢,好的,0
那您帮我约一下，看看他们什么时候方便，谢谢,好的，你什么时间方便。,1
那您帮我约一下，看看他们什么时候方便，谢谢,今天租户出去了，明天上午可以安排看房。,1
那我就考虑一下。能便宜点卖吗,现在在小区里，除了你的房子，后面还有一套中楼挂着175万，他是老牌，和你不一样的是，他的房子里还装有电梯,0
那我就考虑一下。能便宜点卖吗,还没有电梯,0
那我就考虑一下。能便宜点卖吗,最近市场形势不好。你没掉多少。估计你不能在短时间内卖掉它，,0
那房子的主人能便宜一点吗,没问题。,0
那房子的主人能便宜一点吗,在价格方面，我们可以和业主预约,1
那房子的主人能便宜一点吗,这应该不是什么大问题,0
那房子里有家具。什么？,没有家具，是办公室装修,1
那房子里有家具。什么？,你在考虑建一座西式建筑吗？,0
那房子里有家具。什么？,只,0
那房子里有家具。什么？,这两套房子也是永拓的，装修好了，还有一把看房子的钥匙,0
那房子里有家具。什么？,你们控制总价多少？是的，中午几点？,0
那房子里有家具那些？,没有家具，是办公装修,1
那房子里有家具那些？,你总价控制在好多嘛？可以，中午几点勒？,0
那房子里有家具那些？,你在考虑勇拓洋楼吗？,0
那房子里有家具那些？,这两套房子也是勇拓洋楼的，装修了的，看房有钥匙,0
那房子里有家具那些？,只,0
那所房子比最低限度的还要多,我还没打电话,0
那所房子比最低限度的还要多,我去了香炉角药房，但是没有货了😓,0
那所房子比最低限度的还要多,谈谈，讨论，然后给我,1
那时也看看,嗯,0
那时也看看,好的,1
那时也看看,好的,0
那是什么时候办的证？,好,0
那是什么时候办的证？,嗯，有空可以去看,0
那是什么时候办的证？,不是那一栋,0
那是什么时候办的证？,2005年就办证啦,1
那是什么时候办的证？,这个可以去看下，就在粮道街,0
那是很高的税,你想知道什么？,0
那是很高的税,我不知道,0
那是很高的税,我能给你一个关于房屋交易的答复吗？,0
那是很高的税,你在买房吗？,0
那是空房间吗？,几乎一样,0
那是空房间吗？,可以比,0
那是空房间吗？,反正更大,0
那有时间可以看看去,杨庄附近也就地铁家园和西成忆树,0
那有时间可以看看去,西现代城没有合适的，之前给您推荐新都丽苑的房子昨天卖了,0
那有时间可以看看去,是的,0
那栋楼是硬房，还是空白送货。,大部分小户型双跳地板不限购,0
那栋楼是硬房，还是空白送货。,我能帮助你吗,0
那栋楼是硬房，还是空白送货。,我真的不知道是精装本还是空白,0
那栋楼是硬房，还是空白送货。,你的房子是空的吗,0
那栋楼是硬房，还是空白送货。,让他安定下来,0
那橄榄树的业主价格还能谈吗？我看到最近房价一直在掉,价格还可以谈谈,1
那橄榄树的业主价格还能谈吗？我看到最近房价一直在掉,最近经济不太好都,0
那橄榄树的业主价格还能谈吗？我看到最近房价一直在掉,房主做地板生意的,0
那灯光呢,第一套可贷300万元。,0
那灯光呢,有朝南的灯是好的,1
那灯光呢,有3%的土地出让金。,0
那灯光呢,还有你自己的契税。,0
那灯光呢,这房子是第二间卧室。灯光不好,0
那看放不方便,我也不知道,0
那看放不方便,改了价格,0
那看放不方便,看不了的,1
那看看吧,好的，我发起vr看房，您进去就行,1
那看看吧,好的，已加您微信，您通过下,0
那看看吧,好的，我要启动虚拟现实来看看房子。进去吧,1
那看看吧,你好，我们下午再联系你。我们下午3点可以看到两组,0
那看看吧,您好，那我们下午再联系，下午三点两套都可以看的,0
那看看吧,好的，我们已经添加了您的微信，您可以通过,0
那税能解决吗,最低275万元，业主得很多分,0
那税能解决吗,这房子必须纳税两年。这和离婚无关,1
那税能解决吗,是的，结婚了,0
那税能解决吗,没办法解决,1
那税能解决吗,我的客户付了270万元，房主不卖？,0
那税费不就很高？,增值税5.31%个税1%契税1%,1
那税费不就很高？,目前有一套212万的,0
那税费不就很高？,可以配合满2年,0
那税费不就很高？,目前来说这套是最笋的了,0
那税费不就很高？,明年5月份满2,0
那税费很高,房子交易的事我还能给您解答?,0
那税费很高,您是买房吗？,0
那税费很高,这个我还真不清楚,0
那税费很高,您是有什么想了解的,0
那税费是什么情况,您想了解两居室还是三居室？,0
那税费是什么情况,这套房子业主换房，比较着急，报价已经低于市场价了，空间不太大了，,0
那税费是什么情况,满五唯一，只有契税,1
那税费是什么情况,你是比较喜欢恒富花园这个小区吗？,0
那税费是什么情况,明白，,0
那能看吗,开元名郡那边考虑么,0
那能看吗,能看我跟您讲,1
那能看吗,明天早上我约下,1
那能看吗,我明天早上约个时间,1
那能看吗,我能告诉你吗,1
那能看吗,你觉得开远县怎么样,0
那能看吗？,如果觉得可以我们在约房东看房,0
那能看吗？,可以看，是房东自己住，看房不是很方便,1
那能看吗？,要不我们用VR看一下房子,1
那能看房吗,年后一直也看不了房,1
那能看房吗,业主意思等有合适客户，再说,0
那能看房吗,所以也没有出价的,0
那装修那些送家电吗？,8200左右,0
那装修那些送家电吗？,不不不,0
那装修那些送家电吗？,这个是麻章首个公寓项目,0
那装修那些送家电吗？,软装没有的?,0
那装修那些送家电吗？,二手没有公寓,0
那要交多少税啊？,你的微信多少 ,0
那要交多少税啊？,我算好了税,0
那要交多少税啊？,方便发给你 ,0
那要交多少税啊？,等下哦,0
那边地段咋样？,小区一共两栋，分别是吉祥阁跟吉安阁,0
那边地段咋样？,您方便留个电话吗，我加您微信，等你方便的时候可以带您去看看房,0
那边地段咋样？,离地铁站也很近,1
那边地段咋样？,在布吉街，旁边就是布吉公园,1
那边学校随便读嘛,可以贷款,0
那边学校随便读嘛,四区旁边就有小学和幼儿园,1
那边学校随便读嘛,四区旁边是私立的，还有一个龙江路小学距离有一公里多一点,1
那边目前居住还是缺点配套吧,没多少,0
那边目前居住还是缺点配套吧,龙湖的 一小块 ,1
那边目前居住还是缺点配套吧,那边有商业用地的 ,1
那边目前居住还是缺点配套吧,我们这边收到的消息，龙湖的商业明年底就交房了,0
那边目前居住还是缺点配套吧,就望江台北区 东边的一点点,0
那边那块地呢？,在布吉街，布吉公园旁边,1
那边那块地呢？,离地铁站也很近,1
那边那块地呢？,小区里有两栋楼，分别是吉祥亭和吉安亭,0
那边那块地呢？,你留个电话方便吗？我会加你的微信。我可以在你方便的时候带你去看房子,0
那还是不真诚的😁,好的,0
那还是不真诚的😁,或者你加我微信,0
那还是学正中学好吧？,您对这边的学区有了解吗？,0
那还是学正中学好吧？,可以给您介绍一下,0
那还是学正中学好吧？,嗯嗯,1
那还是找满5的,有满五房子可以看,1
那还是找满5的,这些都是可以看的,0
那还是找满5的,方便留个电话方式，等下几点到中海,0
那还是找满5的,是的,0
那还是找满5的,几点到啊,0
那还是没诚意😁,或者你加我微信,0
那还是没诚意😁,好的,0
那还是靠路边,街小路大,1
那还是靠路边,那壹品的所有一室都不适合您，因为壹品的所有一室都是不路就街,0
那还是靠路边,如果街也忌讳的话,0
那这个是三期的？,发几套给您看一下,0
那这个是三期的？,群星城对面,0
那这个是三期的？,您电话多少，您看您哪天有时间，我带您去实地看下房子,0
那这个是三期的？,我加您个微信,0
那这个是三期的？,可以,0
那这图片咋还是毛坯的,不临,0
那这图片咋还是毛坯的,顶跃是毛坯，可以自己装修,0
那这图片咋还是毛坯的,这个是顶楼的,0
那这图片咋还是毛坯的,顶跃,0
那这图片咋还是毛坯的,平层都是精装的,0
那这套去看一下吧,您贵姓咋么称呼,0
那这套去看一下吧,联系方式方便留一个吗？,0
那这套去看一下吧,我10分钟到,0
那这套房还多个个税吗,个税1个点，契税二套2个点,1
那这套房还多个个税吗,现在合肥买房，税基本都是买方出，房东都是净得的,0
那这套房还多个个税吗,嗯，不唯一，多个个税,1
那这套房还多个个税吗,这些大小区里，在卖的房子，大部分不是房东唯一一套的,0
那这套房还多个个税吗,你是首套麽？,0
那这套能便宜点吗,这套可以沟通的,1
那这套能便宜点吗,不过业主也不是很着急。因为他两套房子再卖，另一套其他地方的已经有意向客户了,0
那这套能便宜点吗,三四月份涨了一些,0
那这房子什么时候满两年,因为这个房子原值高,0
那这房子什么时候满两年,跟进上没写。我要问业主,0
那这房子什么时候满两年,不用问呀。不满两年个税也少,1
那这房子什么时候满两年,满五唯一才会没个税,0
